-18.5,-18.5,-18.5,-18.5,-18.5,-18.5,-18.5,-18.5,-18.5,-18.5,-18.5,-18.5,-18.5,-18.5,-18.5,-18.5,-18.5,-18.5,-18.5,-18.5,-18.5,-18.5,-18.5,-18.5,-18.5,-18.5,-18.5,-18.5,-18.5,-18.5,-18.5,-18.5,-18.5,-18.5,-18.5,-18.5,-18.5,-18.5,-18.5,-18.5,-18.5,-18.5,-18.5,-18.5,-18.5,-18.5,-18.5,-18.5,-18.5
-18.95,-18.95,-18.95,-18.95,-18.95,-18.95,-18.95,-18.95,-18.95,-18.95,-18.95,-18.95,-18.95,-18.95,-18.95,-18.95,-18.95,-18.95,-18.95,-18.95,-18.95,-18.95,-18.95,-18.95,-18.95,-18.95,-18.95,-18.95,-18.95,-18.95,-18.95,-18.95,-18.95,-18.95,-18.95,-18.95,-18.95,-18.95,-18.95,-18.95,-18.95,-18.95,-18.95,-18.95,-18.95,-18.95,-18.95,-18.95,-18.95
-19.0,-19.0,-19.0,-19.0,-19.0,-19.0,-19.0,-19.0,-19.0,-19.0,-19.0,-19.0,-19.0,-19.0,-19.0,-19.0,-19.0,-19.0,-19.0,-19.0,-19.0,-19.0,-19.0,-19.0,-19.0,-19.0,-19.0,-19.0,-19.0,-19.0,-19.0,-19.0,-19.0,-19.0,-19.0,-19.0,-19.0,-19.0,-19.0,-19.0,-19.0,-19.0,-19.0,-19.0,-19.0,-19.0,-19.0,-19.0,-19.0
-19.35,-19.35,-19.35,-19.35,-19.35,-19.35,-19.35,-19.35,-19.35,-19.35,-19.35,-19.35,-19.35,-19.35,-19.35,-19.35,-19.35,-19.35,-19.35,-19.35,-19.35,-19.35,-19.35,-19.35,-19.35,-19.35,-19.35,-19.35,-19.35,-19.35,-19.35,-19.35,-19.35,-19.35,-19.35,-19.35,-19.35,-19.35,-19.35,-19.35,-19.35,-19.35,-19.35,-19.35,-19.35,-19.35,-19.35,-19.35,-19.35
-19.8,-19.8,-19.8,-19.8,-19.8,-19.8,-19.8,-19.8,-19.8,-19.8,-19.8,-19.8,-19.8,-19.8,-19.8,-19.8,-19.8,-19.8,-19.8,-19.8,-19.8,-19.8,-19.8,-19.8,-19.8,-19.8,-19.8,-19.8,-19.8,-19.8,-19.8,-19.8,-19.8,-19.8,-19.8,-19.8,-19.8,-19.8,-19.8,-19.8,-19.8,-19.8,-19.8,-19.8,-19.8,-19.8,-19.8,-19.8,-19.8
-19.75,-19.75,-19.75,-19.75,-19.75,-19.75,-19.75,-19.75,-19.75,-19.75,-19.75,-19.75,-19.75,-19.75,-19.75,-19.75,-19.75,-19.75,-19.75,-19.75,-19.75,-19.75,-19.75,-19.75,-19.75,-19.75,-19.75,-19.75,-19.75,-19.75,-19.75,-19.75,-19.75,-19.75,-19.75,-19.75,-19.75,-19.75,-19.75,-19.75,-19.75,-19.75,-19.75,-19.75,-19.75,-19.75,-19.75,-19.75,-19.75
-19.3,-19.3,-19.3,-19.3,-19.3,-19.3,-19.3,-19.3,-19.3,-19.3,-19.3,-19.3,-19.3,-19.3,-19.3,-19.3,-19.3,-19.3,-19.3,-19.3,-19.3,-19.3,-19.3,-19.3,-19.3,-19.3,-19.3,-19.3,-19.3,-19.3,-19.3,-19.3,-19.3,-19.3,-19.3,-19.3,-19.3,-19.3,-19.3,-19.3,-19.3,-19.3,-19.3,-19.3,-19.3,-19.3,-19.3,-19.3,-19.3
-18.55,-18.55,-18.55,-18.55,-18.55,-18.55,-18.55,-18.55,-18.55,-18.55,-18.55,-18.55,-18.55,-18.55,-18.55,-18.55,-18.55,-18.55,-18.55,-18.55,-18.55,-18.55,-18.55,-18.55,-18.55,-18.55,-18.55,-18.55,-18.55,-18.55,-18.55,-18.55,-18.55,-18.55,-18.55,-18.55,-18.55,-18.55,-18.55,-18.55,-18.55,-18.55,-18.55,-18.55,-18.55,-18.55,-18.55,-18.55,-18.55
-17.2,-17.2,-17.2,-17.2,-17.2,-17.2,-17.2,-17.2,-17.2,-17.2,-17.2,-17.2,-17.2,-17.2,-17.2,-17.2,-17.2,-17.2,-17.2,-17.2,-17.2,-17.2,-17.2,-17.2,-17.2,-17.2,-17.2,-17.2,-17.2,-17.2,-17.2,-17.2,-17.2,-17.2,-17.2,-17.2,-17.2,-17.2,-17.2,-17.2,-17.2,-17.2,-17.2,-17.2,-17.2,-17.2,-17.2,-17.2,-17.2
-15.8,-15.8,-15.8,-15.8,-15.8,-15.8,-15.8,-15.8,-15.8,-15.8,-15.8,-15.8,-15.8,-15.8,-15.8,-15.8,-15.8,-15.8,-15.8,-15.8,-15.8,-15.8,-15.8,-15.8,-15.8,-15.8,-15.8,-15.8,-15.8,-15.8,-15.8,-15.8,-15.8,-15.8,-15.8,-15.8,-15.8,-15.8,-15.8,-15.8,-15.8,-15.8,-15.8,-15.8,-15.8,-15.8,-15.8,-15.8,-15.8
