Elapsed Time (ms),Skydel SV ID,PRN,GPS TOW,GPS Week Number,Subframe,Page,Navigation Message (Hex),Modified
6000,2,2,388806.000,2279,2,,22D55580 1FA44200 00820A00 0BCCC180 257B2F80 01B90200 0B7C0900 05E02840 03804600 182B9F00,No
6000,3,3,388806.000,2279,2,,22D55580 1FA44200 0080CF80 0C6699C0 3E83F100 00A1C080 27EF0080 013EA840 03312540 182B9F00,No
6000,4,4,388806.000,2279,2,,22D55580 1FA44200 00BD3200 0C1EB8C0 053C4340 3D794040 133B0880 048D2840 0341A680 182B9F00,No
6000,5,5,388806.000,2279,2,,22D55580 1FA44200 00813700 0D96FFC0 1011E340 0122C0C0 061820C0 01772840 0371C100 182B9F00,No
6000,6,6,388806.000,2279,2,,22D55580 1FA44200 00829040 0A5AE840 35DB67C0 024E4040 1A790300 05F42840 037CBEC0 182B9F00,No
6000,7,7,388806.000,2279,2,,22D55580 1FA44200 00812C00 0BC45F00 2AA12900 00ED4200 3EEC87C0 061BE840 03763080 182B9F00,No
6000,8,8,388806.000,2279,2,,22D55580 1FA44200 00BE2D00 0C94FC00 29233400 3E74C100 1AA952C0 0461A840 037FD700 182B9F00,No
6000,9,9,388806.000,2279,2,,22D55580 1FA44200 00BD11C0 0CB981C0 309E5680 3D6A8040 197F1380 04382840 03196700 182B9F00,No
6000,10,10,388806.000,2279,2,,22D55580 1FA44200 00811840 0CBC90C0 2F95E5C0 00F58100 1FDDD0C0 016EA840 035EB280 182B9F00,No
6000,11,11,388806.000,2279,2,,22D55580 1FA44200 0082A240 0BDAF600 04DCA4C0 02538000 25764DC0 05B76840 03326300 182B9F00,No
6000,12,12,388806.000,2279,2,,22D55580 1FA44200 008085C0 0CCAD880 23C29B40 006BC100 18BA3D80 01ED2840 03900380 182B9F00,No
6000,13,13,388806.000,2279,2,,22D55580 1FA44200 00BCFB80 0BD3B880 037BB600 3D5600C0 35BAE000 04EBE840 03586480 182B9F00,No
6000,14,14,388806.000,2279,2,,22D55580 1FA44200 00809440 0E245740 37DD2640 00848040 3485EDC0 01E4E840 0356D400 182B9F00,No
6000,15,15,388806.000,2279,2,,22D55580 1FA44200 00BD0800 0E8D71C0 282DDDC0 3D8441C0 392D2400 030FA840 038E3700 182B9F00,No
6000,16,16,388806.000,2279,2,,22D55580 1FA44200 00807140 0D030600 36573500 00784180 36727940 02006840 034DAE40 182B9F00,No
6000,17,17,388806.000,2279,2,,22D55580 1FA44200 00BE9CC0 0B9D3C00 3B7F7C40 3EA741C0 0172EA80 05336840 0328CDC0 182B9F00,No
6000,18,18,388806.000,2279,2,,22D55580 1FA44200 008225C0 0B2C2780 13D3B780 01DD4040 39BD0D40 0602A840 0352BB00 182B9F00,No
6000,19,19,388806.000,2279,2,,22D55580 1FA44200 00BE8B80 0B665180 059259C0 3EB84100 34D4AB00 0531A840 034B8500 182B9F00,No
6000,20,20,388806.000,2279,2,,22D55580 1FA44200 0081CF80 0E952EC0 34677B40 01A20080 058F3340 01846840 0339BBC0 182B9F00,No
6000,21,21,388806.000,2279,2,,22D55580 1FA44200 0081EC40 0C483C40 1B1FF740 018D4300 2C2E5440 05A8E840 032560C0 182B9F00,No
6000,22,22,388806.000,2279,2,,22D55580 1FA44200 00803C80 0D674200 147C6C00 002AC1C0 3705B000 021DE840 0333E780 182B9F00,No
6000,23,23,388806.000,2279,2,,22D55580 1FA44200 00815B00 0CC31D40 20E8C540 01370040 36DCE100 0172E840 0359AF00 182B9F00,No
6000,24,24,388806.000,2279,2,,22D55580 1FA44200 00803540 0CB8A980 037FAD00 0032C1C0 190F5800 063A2840 0349DE00 182B9F00,No
6000,25,25,388806.000,2279,2,,22D55580 1FA44200 0080EA40 0D861640 149FD280 00B38140 2D735040 020DA840 03596000 182B9F00,No
