Elapsed Time (ms),Skydel SV ID,PRN,GPS TOW,GPS Week Number,Message Type,Navigation Message (Hex),Modified
0,3,3,388800.000,2279,5,00839C00 00510022 839C0000 00078200 0000160E F51F4020 7C1700DB 2CC172C1 A88A93FF B1F005B1 AE50FE14 021001D9 F9994002 2861FDA9 4FC8187C B51E0007 3800001F A0000000 01BF6912 8A0183FF FFFFFFFF FFFFFFFF FFFFF800 3FFFFFFF FFFFFFFF FFFFFF80 00000011 A62BA000,No
18000,3,3,388818.000,2279,5,01039C48 00510022 839C0000 00078200 0000160E F51F4020 7C1700DB 2CC172C1 A88A93FF B1F005B1 AE50FE14 021001D9 F9994002 2861FDA9 4FC8187C B51E0007 3800001F A0000000 019AF4CC 8A0187FF FFFFFFFF FFFFFFFF FFFFF800 3FFFFFFF FFFFFFFF FFFFFF90 00000013 25A48000,No
