Elapsed Time (ms),Skydel SV ID,PRN,GPS TOW,GPS Week Number,Subframe,Page,Navigation Message (Hex),Modified
4164000,6,6,392964.000,2279,4,5,553FF618 50197FFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 1AE1A2BC 00000000,No
4164000,9,9,392964.000,2279,4,5,553FF618 50197FFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 261A5A04 00000000,No
4164000,10,10,392964.000,2279,4,5,553FF618 50197FFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 2A283DDC 00000000,No
4176000,2,2,392976.000,2279,1,-1,553FF680 E7CE1BF4 045C0017 BB3F000D C600000F F19B107F E6FFE751 9DFB3006 21AA84BC 00000000,No
4176000,3,3,392976.000,2279,1,-1,553FF680 E7CB51E0 039C0017 BB3F4007 8200000C 819DA940 1D804222 87332BF8 5060C2C4 00000000,No
4176000,6,6,392976.000,2279,1,-1,553FF680 E735C104 02B00017 BB3F0004 9700000C 1B625A40 028040DC BD1C7C39 7374C408 00000000,No
4176000,9,9,392976.000,2279,1,-1,553FF680 E76BE32F FF340017 BB3F000B 1200000E 42BA3FFF EA00045F 439803DD 61BCAA74 00000000,No
4176000,10,10,392976.000,2279,1,-1,553FF680 E7E2E727 F8200017 BB3E4012 E200000E 6E19F200 0A801958 53A5EFF2 129F23D0 00000000,No
4188000,2,2,392988.000,2279,2,-1,553FF709 94777F85 7BB003E9 1BAF2BAF 5786FC7E 99B21876 32BBFF2E 01460055 635025C4 00000000,No
4188000,3,3,392988.000,2279,2,-1,553FF709 60EF51F5 7BB0040F 82E32BAF 6A0160D4 454836CB 305FFFB1 F02D8D72 839E3C2C 00000000,No
4188000,6,6,392988.000,2279,2,-1,553FF70A E1C63E61 7BB003DD 425F2BAD 4E4590FA 17BDF565 5053FFDB B021E013 A2B577EC 00000000,No
4188000,9,9,392988.000,2279,2,-1,553FF70B 9A60D099 7BB003FF 34EB2BAB E1CD2060 FC2DEE6A 5687FF51 514CD3F4 11B8B39C 00000000,No
4188000,10,10,392988.000,2279,2,-1,553FF708 9627DB11 7BB00142 3E732BAF 9FA724B7 0AA7C20D 806BFEFB 80357A71 910012EC 00000000,No
4200000,2,2,393000.000,2279,3,26,553FF791 A0000000 00125E00 39C89712 00000000 05E0039C 00000000 00000000 0873FF88 00000000,No
4200000,3,3,393000.000,2279,3,26,553FF791 A0000000 00125E00 39C89712 00000000 05E0039C 00000000 00000000 0E6ACC64 00000000,No
4200000,6,6,393000.000,2279,3,26,553FF791 A0000000 00125E00 39C89712 00000000 05E0039C 00000000 00000000 1A3C640C 00000000,No
4200000,9,9,393000.000,2279,3,26,553FF791 A0000000 00125E00 39C89712 00000000 05E0039C 00000000 00000000 26C79CB4 00000000,No
4200000,10,10,393000.000,2279,3,26,553FF791 A0000000 00125E00 39C89712 00000000 05E0039C 00000000 00000000 2AF5FB6C 00000000,No
4212000,2,2,393012.000,2279,4,5,553FF818 50183FFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 0A5DEA78 00000000,No
4212000,3,3,393012.000,2279,4,5,553FF818 50183FFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 0C44D994 00000000,No
4212000,6,6,393012.000,2279,4,5,553FF818 50183FFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 181271FC 00000000,No
4212000,9,9,393012.000,2279,4,5,553FF818 50183FFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 24E98944 00000000,No
4212000,10,10,393012.000,2279,4,5,553FF818 50183FFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 28DBEE9C 00000000,No
4224000,2,2,393024.000,2279,1,-1,553FF880 E7CE1BF4 045C0017 BB3F000D C600000F F19B107F E6FFE751 9DFB3006 2289A714 00000000,No
4224000,3,3,393024.000,2279,1,-1,553FF880 E7CB51E0 039C0017 BB3F4007 8200000C 819DA940 1D804222 87332BF8 5343E16C 00000000,No
4224000,6,6,393024.000,2279,1,-1,553FF880 E735C104 02B00017 BB3F0004 9700000C 1B625A40 028040DC BD1C7C39 7057E7A0 00000000,No
4224000,9,9,393024.000,2279,1,-1,553FF880 E76BE32F FF340017 BB3F000B 1200000E 42BA3FFF EA00045F 439803DD 629F89DC 00000000,No
4224000,10,10,393024.000,2279,1,-1,553FF880 E7E2E727 F8200017 BB3E4012 E200000E 6E19F200 0A801958 53A5EFF2 11BC0078 00000000,No
4236000,2,2,393036.000,2279,2,-1,553FF909 94777F85 7BB003E9 1BAF2BAF 5786FC7E 99B21876 32BBFF2E 01460055 6073066C 00000000,No
4236000,3,3,393036.000,2279,2,-1,553FF909 60EF51F5 7BB0040F 82E32BAF 6A0160D4 454836CB 305FFFB1 F02D8D72 80BD1F84 00000000,No
4236000,6,6,393036.000,2279,2,-1,553FF90A E1C63E61 7BB003DD 425F2BAD 4E4590FA 17BDF565 5053FFDB B021E013 A1965444 00000000,No
4236000,9,9,393036.000,2279,2,-1,553FF90B 9A60D099 7BB003FF 34EB2BAB E1CD2060 FC2DEE6A 5687FF51 514CD3F4 129B9034 00000000,No
4236000,10,10,393036.000,2279,2,-1,553FF908 9627DB11 7BB00142 3E732BAF 9FA724B7 0AA7C20D 806BFEFB 80357A71 92233144 00000000,No
4248000,2,2,393048.000,2279,3,5,553FF990 50187FFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 0AB03BB4 00000000,No
4248000,3,3,393048.000,2279,3,5,553FF990 50187FFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 0CA90858 00000000,No
4248000,6,6,393048.000,2279,3,5,553FF990 50187FFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 18FFA030 00000000,No
4248000,9,9,393048.000,2279,3,5,553FF990 50187FFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 24045888 00000000,No
4248000,10,10,393048.000,2279,3,5,553FF990 50187FFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 28363F50 00000000,No
4260000,2,2,393060.000,2279,4,5,553FFA18 5018BFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 0981096C 00000000,No
4260000,3,3,393060.000,2279,4,5,553FFA18 5018BFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 0F983A80 00000000,No
4260000,6,6,393060.000,2279,4,5,553FFA18 5018BFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 1BCE92E8 00000000,No
4260000,9,9,393060.000,2279,4,5,553FFA18 5018BFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 27356A50 00000000,No
4260000,10,10,393060.000,2279,4,5,553FFA18 5018BFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 2B070D88 00000000,No
4272000,2,2,393072.000,2279,1,-1,553FFA80 E7CE1BF4 045C0017 BB3F000D C600000F F19B107F E6FFE751 9DFB3006 218ADB90 00000000,No
4272000,3,3,393072.000,2279,1,-1,553FFA80 E7CB51E0 039C0017 BB3F4007 8200000C 819DA940 1D804222 87332BF8 50409DE8 00000000,No
4272000,6,6,393072.000,2279,1,-1,553FFA80 E735C104 02B00017 BB3F0004 9700000C 1B625A40 028040DC BD1C7C39 73549B24 00000000,No
4272000,9,9,393072.000,2279,1,-1,553FFA80 E76BE32F FF340017 BB3F000B 1200000E 42BA3FFF EA00045F 439803DD 619CF558 00000000,No
4272000,10,10,393072.000,2279,1,-1,553FFA80 E7E2E727 F8200017 BB3E4012 E200000E 6E19F200 0A801958 53A5EFF2 12BF7CFC 00000000,No
4284000,2,2,393084.000,2279,2,-1,553FFB09 94777F85 7BB003E9 1BAF2BAF 5786FC7E 99B21876 32BBFF2E 01460055 63707AE8 00000000,No
4284000,3,3,393084.000,2279,2,-1,553FFB09 60EF51F5 7BB0040F 82E32BAF 6A0160D4 454836CB 305FFFB1 F02D8D72 83BE6300 00000000,No
4284000,6,6,393084.000,2279,2,-1,553FFB0A E1C63E61 7BB003DD 425F2BAD 4E4590FA 17BDF565 5053FFDB B021E013 A29528C0 00000000,No
4284000,9,9,393084.000,2279,2,-1,553FFB0B 9A60D099 7BB003FF 34EB2BAB E1CD2060 FC2DEE6A 5687FF51 514CD3F4 1198ECB0 00000000,No
4284000,10,10,393084.000,2279,2,-1,553FFB08 9627DB11 7BB00142 3E732BAF 9FA724B7 0AA7C20D 806BFEFB 80357A71 91204DC0 00000000,No
4296000,2,2,393096.000,2279,3,5,553FFB90 5018FFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 096CD8A0 00000000,No
4296000,3,3,393096.000,2279,3,5,553FFB90 5018FFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 0F75EB4C 00000000,No
4296000,6,6,393096.000,2279,3,5,553FFB90 5018FFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 1B234324 00000000,No
4296000,9,9,393096.000,2279,3,5,553FFB90 5018FFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 27D8BB9C 00000000,No
4296000,10,10,393096.000,2279,3,5,553FFB90 5018FFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 2BEADC44 00000000,No
4308000,2,2,393108.000,2279,4,5,553FFC18 50193FFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 0BFD1FBC 00000000,No
4308000,3,3,393108.000,2279,4,5,553FFC18 50193FFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 0DE42C50 00000000,No
4308000,6,6,393108.000,2279,4,5,553FFC18 50193FFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 19B28438 00000000,No
4308000,9,9,393108.000,2279,4,5,553FFC18 50193FFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 25497C80 00000000,No
4308000,10,10,393108.000,2279,4,5,553FFC18 50193FFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 297B1B58 00000000,No
4320000,2,2,393120.000,2279,1,-1,553FFC80 E7CE1BF4 045C0017 BB3F000D C600000F F19B107F E6FFE751 9DFB3006 22966DF0 00000000,No
4320000,3,3,393120.000,2279,1,-1,553FFC80 E7CB51E0 039C0017 BB3F4007 8200000C 819DA940 1D804222 87332BF8 535C2B88 00000000,No
4320000,6,6,393120.000,2279,1,-1,553FFC80 E735C104 02B00017 BB3F0004 9700000C 1B625A40 028040DC BD1C7C39 70482D44 00000000,No
4320000,9,9,393120.000,2279,1,-1,553FFC80 E76BE32F FF340017 BB3F000B 1200000E 42BA3FFF EA00045F 439803DD 62804338 00000000,No
4320000,10,10,393120.000,2279,1,-1,553FFC80 E7E2E727 F8200017 BB3E4012 E200000E 6E19F200 0A801958 53A5EFF2 11A3CA9C 00000000,No
4332000,2,2,393132.000,2279,2,-1,553FFD09 94777F85 7BB003E9 1BAF2BAF 5786FC7E 99B21876 32BBFF2E 01460055 606CCC88 00000000,No
4332000,3,3,393132.000,2279,2,-1,553FFD09 60EF51F5 7BB0040F 82E32BAF 6A0160D4 454836CB 305FFFB1 F02D8D72 80A2D560 00000000,No
4332000,6,6,393132.000,2279,2,-1,553FFD0A E1C63E61 7BB003DD 425F2BAD 4E4590FA 17BDF565 5053FFDB B021E013 A1899EA0 00000000,No
4332000,9,9,393132.000,2279,2,-1,553FFD0B 9A60D099 7BB003FF 34EB2BAB E1CD2060 FC2DEE6A 5687FF51 514CD3F4 12845AD0 00000000,No
4332000,10,10,393132.000,2279,2,-1,553FFD08 9627DB11 7BB00142 3E732BAF 9FA724B7 0AA7C20D 806BFEFB 80357A71 923CFBA0 00000000,No
4344000,2,2,393144.000,2279,3,5,553FFD90 50197FFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 0B10CE70 00000000,No
4344000,3,3,393144.000,2279,3,5,553FFD90 50197FFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 0D09FD9C 00000000,No
4344000,6,6,393144.000,2279,3,5,553FFD90 50197FFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 195F55F4 00000000,No
4344000,9,9,393144.000,2279,3,5,553FFD90 50197FFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 25A4AD4C 00000000,No
4344000,10,10,393144.000,2279,3,5,553FFD90 50197FFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 2996CA94 00000000,No
4356000,2,2,393156.000,2279,4,7,553FFE18 739C3DD5 D4000879 43FEDF2B AD5190F6 F9F56553 148278D8 00518000 097DC508 00000000,No
4356000,3,3,393156.000,2279,4,7,553FFE18 739C3DD5 D4000879 43FEDF2B AD5190F6 F9F56553 148278D8 00518000 0F64F6E4 00000000,No
4356000,6,6,393156.000,2279,4,7,553FFE18 739C3DD5 D4000879 43FEDF2B AD5190F6 F9F56553 148278D8 00518000 1B325E8C 00000000,No
4356000,9,9,393156.000,2279,4,7,553FFE18 739C3DD5 D4000879 43FEDF2B AD5190F6 F9F56553 148278D8 00518000 27C9A634 00000000,No
4356000,10,10,393156.000,2279,4,7,553FFE18 739C3DD5 D4000879 43FEDF2B AD5190F6 F9F56553 148278D8 00518000 2BFBC1EC 00000000,No
4368000,2,2,393168.000,2279,1,-1,553FFE80 E7CE1BF4 045C0017 BB3F000D C600000F F19B107F E6FFE751 9DFB3006 21951174 00000000,No
4368000,3,3,393168.000,2279,1,-1,553FFE80 E7CB51E0 039C0017 BB3F4007 8200000C 819DA940 1D804222 87332BF8 505F570C 00000000,No
4368000,6,6,393168.000,2279,1,-1,553FFE80 E735C104 02B00017 BB3F0004 9700000C 1B625A40 028040DC BD1C7C39 734B51C0 00000000,No
4368000,9,9,393168.000,2279,1,-1,553FFE80 E76BE32F FF340017 BB3F000B 1200000E 42BA3FFF EA00045F 439803DD 61833FBC 00000000,No
4368000,10,10,393168.000,2279,1,-1,553FFE80 E7E2E727 F8200017 BB3E4012 E200000E 6E19F200 0A801958 53A5EFF2 12A0B618 00000000,No
4380000,2,2,393180.000,2279,2,-1,553FFF09 94777F85 7BB003E9 1BAF2BAF 5786FC7E 99B21876 32BBFF2E 01460055 636FB00C 00000000,No
4380000,3,3,393180.000,2279,2,-1,553FFF09 60EF51F5 7BB0040F 82E32BAF 6A0160D4 454836CB 305FFFB1 F02D8D72 83A1A9E4 00000000,No
4380000,6,6,393180.000,2279,2,-1,553FFF0A E1C63E61 7BB003DD 425F2BAD 4E4590FA 17BDF565 5053FFDB B021E013 A28AE224 00000000,No
4380000,9,9,393180.000,2279,2,-1,553FFF0B 9A60D099 7BB003FF 34EB2BAB E1CD2060 FC2DEE6A 5687FF51 514CD3F4 11872654 00000000,No
4380000,10,10,393180.000,2279,2,-1,553FFF08 9627DB11 7BB00142 3E732BAF 9FA724B7 0AA7C20D 806BFEFB 80357A71 913F8724 00000000,No
4392000,2,2,393192.000,2279,3,5,553FFF90 50183FFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 09C3421C 00000000,No
4392000,3,3,393192.000,2279,3,5,553FFF90 50183FFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 0FDA71F0 00000000,No
4392000,6,6,393192.000,2279,3,5,553FFF90 50183FFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 1B8CD998 00000000,No
4392000,9,9,393192.000,2279,3,5,553FFF90 50183FFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 27772120 00000000,No
4392000,10,10,393192.000,2279,3,5,553FFF90 50183FFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 2B4546F8 00000000,No
4404000,2,2,393204.000,2279,4,5,55400018 50187FFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 0A36340C 00000000,No
4404000,3,3,393204.000,2279,4,5,55400018 50187FFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 0C2F07E0 00000000,No
4404000,6,6,393204.000,2279,4,5,55400018 50187FFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 1879AF88 00000000,No
4404000,9,9,393204.000,2279,4,5,55400018 50187FFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 24825730 00000000,No
4404000,10,10,393204.000,2279,4,5,55400018 50187FFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 28B030E8 00000000,No
4416000,2,2,393216.000,2279,1,-1,55400080 E7CE1BF4 045C0017 BB3F000D C600000F F19B107F E6FFE751 9DFB3006 228DB6A8 00000000,No
4416000,3,3,393216.000,2279,1,-1,55400080 E7CB51E0 039C0017 BB3F4007 8200000C 819DA940 1D804222 87332BF8 5347F0D0 00000000,No
4416000,6,6,393216.000,2279,1,-1,55400080 E735C104 02B00017 BB3F0004 9700000C 1B625A40 028040DC BD1C7C39 7053F61C 00000000,No
4416000,9,9,393216.000,2279,1,-1,55400080 E76BE32F FF340017 BB3F000B 1200000E 42BA3FFF EA00045F 439803DD 629B9860 00000000,No
4416000,10,10,393216.000,2279,1,-1,55400080 E7E2E727 F8200017 BB3E4012 E200000E 6E19F200 0A801958 53A5EFF2 11B811C4 00000000,No
4428000,2,2,393228.000,2279,2,-1,55400109 94777F85 7BB003E9 1BAF2BAF 5786FC7E 99B21876 32BBFF2E 01460055 607717D0 00000000,No
4428000,3,3,393228.000,2279,2,-1,55400109 60EF51F5 7BB0040F 82E32BAF 6A0160D4 454836CB 305FFFB1 F02D8D72 80B90E38 00000000,No
4428000,6,6,393228.000,2279,2,-1,5540010A E1C63E61 7BB003DD 425F2BAD 4E4590FA 17BDF565 5053FFDB B021E013 A19245F8 00000000,No
4428000,9,9,393228.000,2279,2,-1,5540010B 9A60D099 7BB003FF 34EB2BAB E1CD2060 FC2DEE6A 5687FF51 514CD3F4 129F8188 00000000,No
4428000,10,10,393228.000,2279,2,-1,55400108 9627DB11 7BB00142 3E732BAF 9FA724B7 0AA7C20D 806BFEFB 80357A71 922720F8 00000000,No
4440000,2,2,393240.000,2279,3,5,55400190 5018BFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 0A047A50 00000000,No
4440000,3,3,393240.000,2279,3,5,55400190 5018BFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 0C1D49BC 00000000,No
4440000,6,6,393240.000,2279,3,5,55400190 5018BFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 184BE1D4 00000000,No
4440000,9,9,393240.000,2279,3,5,55400190 5018BFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 24B0196C 00000000,No
4440000,10,10,393240.000,2279,3,5,55400190 5018BFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 28827EB4 00000000,No
4452000,2,2,393252.000,2279,4,5,55400218 5018FFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 09EAD718 00000000,No
4452000,3,3,393252.000,2279,4,5,55400218 5018FFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 0FF3E4F4 00000000,No
4452000,6,6,393252.000,2279,4,5,55400218 5018FFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 1BA54C9C 00000000,No
4452000,9,9,393252.000,2279,4,5,55400218 5018FFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 275EB424 00000000,No
4452000,10,10,393252.000,2279,4,5,55400218 5018FFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 2B6CD3FC 00000000,No
4464000,2,2,393264.000,2279,1,-1,55400280 E7CE1BF4 045C0017 BB3F000D C600000F F19B107F E6FFE751 9DFB3006 218ECA2C 00000000,No
4464000,3,3,393264.000,2279,1,-1,55400280 E7CB51E0 039C0017 BB3F4007 8200000C 819DA940 1D804222 87332BF8 50448C54 00000000,No
4464000,6,6,393264.000,2279,1,-1,55400280 E735C104 02B00017 BB3F0004 9700000C 1B625A40 028040DC BD1C7C39 73508A98 00000000,No
4464000,9,9,393264.000,2279,1,-1,55400280 E76BE32F FF340017 BB3F000B 1200000E 42BA3FFF EA00045F 439803DD 6198E4E4 00000000,No
4464000,10,10,393264.000,2279,1,-1,55400280 E7E2E727 F8200017 BB3E4012 E200000E 6E19F200 0A801958 53A5EFF2 12BB6D40 00000000,No
4476000,2,2,393276.000,2279,2,-1,55400309 94777F85 7BB003E9 1BAF2BAF 5786FC7E 99B21876 32BBFF2E 01460055 63746B54 00000000,No
4476000,3,3,393276.000,2279,2,-1,55400309 60EF51F5 7BB0040F 82E32BAF 6A0160D4 454836CB 305FFFB1 F02D8D72 83BA72BC 00000000,No
4476000,6,6,393276.000,2279,2,-1,5540030A E1C63E61 7BB003DD 425F2BAD 4E4590FA 17BDF565 5053FFDB B021E013 A291397C 00000000,No
4476000,9,9,393276.000,2279,2,-1,5540030B 9A60D099 7BB003FF 34EB2BAB E1CD2060 FC2DEE6A 5687FF51 514CD3F4 119CFD0C 00000000,No
4476000,10,10,393276.000,2279,2,-1,55400308 9627DB11 7BB00142 3E732BAF 9FA724B7 0AA7C20D 806BFEFB 80357A71 91245C7C 00000000,No
4488000,2,2,393288.000,2279,3,5,55400390 50193FFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 0867A664 00000000,No
4488000,3,3,393288.000,2279,3,5,55400390 50193FFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 0E7E9588 00000000,No
4488000,6,6,393288.000,2279,3,5,55400390 50193FFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 1A283DE0 00000000,No
4488000,9,9,393288.000,2279,3,5,55400390 50193FFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 26D3C558 00000000,No
4488000,10,10,393288.000,2279,3,5,55400390 50193FFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 2AE1A280 00000000,No
4500000,2,2,393300.000,2279,4,5,55400418 50197FFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 0B96C1C8 00000000,No
4500000,3,3,393300.000,2279,4,5,55400418 50197FFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 0D8FF224 00000000,No
4500000,6,6,393300.000,2279,4,5,55400418 50197FFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 19D95A4C 00000000,No
4500000,9,9,393300.000,2279,4,5,55400418 50197FFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 2522A2F4 00000000,No
4500000,10,10,393300.000,2279,4,5,55400418 50197FFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 2910C52C 00000000,No
4512000,2,2,393312.000,2279,1,-1,55400480 E7CE1BF4 045C0017 BB3F000D C600000F F19B107F E6FFE751 9DFB3006 22927C4C 00000000,No
4512000,3,3,393312.000,2279,1,-1,55400480 E7CB51E0 039C0017 BB3F4007 8200000C 819DA940 1D804222 87332BF8 53583A34 00000000,No
4512000,6,6,393312.000,2279,1,-1,55400480 E735C104 02B00017 BB3F0004 9700000C 1B625A40 028040DC BD1C7C39 704C3CF8 00000000,No
4512000,9,9,393312.000,2279,1,-1,55400480 E76BE32F FF340017 BB3F000B 1200000E 42BA3FFF EA00045F 439803DD 62845284 00000000,No
4512000,10,10,393312.000,2279,1,-1,55400480 E7E2E727 F8200017 BB3E4012 E200000E 6E19F200 0A801958 53A5EFF2 11A7DB20 00000000,No
4524000,2,2,393324.000,2279,2,-1,55400509 94777F85 7BB003E9 1BAF2BAF 5786FC7E 99B21876 32BBFF2E 01460055 6068DD34 00000000,No
4524000,3,3,393324.000,2279,2,-1,55400509 60EF51F5 7BB0040F 82E32BAF 6A0160D4 454836CB 305FFFB1 F02D8D72 80A6C4DC 00000000,No
4524000,6,6,393324.000,2279,2,-1,5540050A E1C63E61 7BB003DD 425F2BAD 4E4590FA 17BDF565 5053FFDB B021E013 A18D8F1C 00000000,No
4524000,9,9,393324.000,2279,2,-1,5540050B 9A60D099 7BB003FF 34EB2BAB E1CD2060 FC2DEE6A 5687FF51 514CD3F4 12804B6C 00000000,No
4524000,10,10,393324.000,2279,2,-1,55400508 9627DB11 7BB00142 3E732BAF 9FA724B7 0AA7C20D 806BFEFB 80357A71 9238EA1C 00000000,No
4536000,2,2,393336.000,2279,3,26,55400591 A0000000 00125E00 39C89712 00000000 05E0039C 00000000 00000000 0B4B0778 00000000,No
4536000,3,3,393336.000,2279,3,26,55400591 A0000000 00125E00 39C89712 00000000 05E0039C 00000000 00000000 0D523494 00000000,No
4536000,6,6,393336.000,2279,3,26,55400591 A0000000 00125E00 39C89712 00000000 05E0039C 00000000 00000000 19049CFC 00000000,No
4536000,9,9,393336.000,2279,3,26,55400591 A0000000 00125E00 39C89712 00000000 05E0039C 00000000 00000000 25FF6444 00000000,No
4536000,10,10,393336.000,2279,3,26,55400591 A0000000 00125E00 39C89712 00000000 05E0039C 00000000 00000000 29CD039C 00000000,No
4548000,2,2,393348.000,2279,4,5,55400618 50183FFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 09454DA4 00000000,No
4548000,3,3,393348.000,2279,4,5,55400618 50183FFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 0F5C7E48 00000000,No
4548000,6,6,393348.000,2279,4,5,55400618 50183FFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 1B0AD620 00000000,No
4548000,9,9,393348.000,2279,4,5,55400618 50183FFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 27F12E98 00000000,No
4548000,10,10,393348.000,2279,4,5,55400618 50183FFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFFFFF FFFFF800 2BC34940 00000000,No
4560000,2,2,393360.000,2279,1,-1,55400680 E7CE1BF4 045C0017 BB3F000D C600000F F19B107F E6FFE751 9DFB3006 219100C8 00000000,No
4560000,3,3,393360.000,2279,1,-1,55400680 E7CB51E0 039C0017 BB3F4007 8200000C 819DA940 1D804222 87332BF8 505B46B0 00000000,No
