-2.8,-2.8,-2.8,-2.8,-2.8,-2.8,-2.8,-2.8,-2.8,-2.8,-2.8,-2.8,-2.8,-2.8,-2.8,-2.8,-2.8,-2.8,-2.8,-2.8,-2.8,-2.8,-2.8,-2.8,-2.8,-2.8,-2.8,-2.8,-2.8,-2.8,-2.8,-2.8,-2.8,-2.8,-2.8,-2.8,-2.8,-2.8,-2.8,-2.8,-2.8,-2.8,-2.8,-2.8,-2.8,-2.8,-2.8,-2.8,-2.8
-2.89,-2.89,-2.89,-2.89,-2.89,-2.89,-2.89,-2.89,-2.89,-2.89,-2.89,-2.89,-2.89,-2.89,-2.89,-2.89,-2.89,-2.89,-2.89,-2.89,-2.89,-2.89,-2.89,-2.89,-2.89,-2.89,-2.89,-2.89,-2.89,-2.89,-2.89,-2.89,-2.89,-2.89,-2.89,-2.89,-2.89,-2.89,-2.89,-2.89,-2.89,-2.89,-2.89,-2.89,-2.89,-2.89,-2.89,-2.89,-2.89
-2.98,-2.98,-2.98,-2.98,-2.98,-2.98,-2.98,-2.98,-2.98,-2.98,-2.98,-2.98,-2.98,-2.98,-2.98,-2.98,-2.98,-2.98,-2.98,-2.98,-2.98,-2.98,-2.98,-2.98,-2.98,-2.98,-2.98,-2.98,-2.98,-2.98,-2.98,-2.98,-2.98,-2.98,-2.98,-2.98,-2.98,-2.98,-2.98,-2.98,-2.98,-2.98,-2.98,-2.98,-2.98,-2.98,-2.98,-2.98,-2.98
-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14
-3.32,-3.32,-3.32,-3.32,-3.32,-3.32,-3.32,-3.32,-3.32,-3.32,-3.32,-3.32,-3.32,-3.32,-3.32,-3.32,-3.32,-3.32,-3.32,-3.32,-3.32,-3.32,-3.32,-3.32,-3.32,-3.32,-3.32,-3.32,-3.32,-3.32,-3.32,-3.32,-3.32,-3.32,-3.32,-3.32,-3.32,-3.32,-3.32,-3.32,-3.32,-3.32,-3.32,-3.32,-3.32,-3.32,-3.32,-3.32,-3.32
-3.45,-3.45,-3.45,-3.45,-3.45,-3.45,-3.45,-3.45,-3.45,-3.45,-3.45,-3.45,-3.45,-3.45,-3.45,-3.45,-3.45,-3.45,-3.45,-3.45,-3.45,-3.45,-3.45,-3.45,-3.45,-3.45,-3.45,-3.45,-3.45,-3.45,-3.45,-3.45,-3.45,-3.45,-3.45,-3.45,-3.45,-3.45,-3.45,-3.45,-3.45,-3.45,-3.45,-3.45,-3.45,-3.45,-3.45,-3.45,-3.45
-3.54,-3.54,-3.54,-3.54,-3.54,-3.54,-3.54,-3.54,-3.54,-3.54,-3.54,-3.54,-3.54,-3.54,-3.54,-3.54,-3.54,-3.54,-3.54,-3.54,-3.54,-3.54,-3.54,-3.54,-3.54,-3.54,-3.54,-3.54,-3.54,-3.54,-3.54,-3.54,-3.54,-3.54,-3.54,-3.54,-3.54,-3.54,-3.54,-3.54,-3.54,-3.54,-3.54,-3.54,-3.54,-3.54,-3.54,-3.54,-3.54
-3.66,-3.66,-3.66,-3.66,-3.66,-3.66,-3.66,-3.66,-3.66,-3.66,-3.66,-3.66,-3.66,-3.66,-3.66,-3.66,-3.66,-3.66,-3.66,-3.66,-3.66,-3.66,-3.66,-3.66,-3.66,-3.66,-3.66,-3.66,-3.66,-3.66,-3.66,-3.66,-3.66,-3.66,-3.66,-3.66,-3.66,-3.66,-3.66,-3.66,-3.66,-3.66,-3.66,-3.66,-3.66,-3.66,-3.66,-3.66,-3.66
-3.84,-3.84,-3.84,-3.84,-3.84,-3.84,-3.84,-3.84,-3.84,-3.84,-3.84,-3.84,-3.84,-3.84,-3.84,-3.84,-3.84,-3.84,-3.84,-3.84,-3.84,-3.84,-3.84,-3.84,-3.84,-3.84,-3.84,-3.84,-3.84,-3.84,-3.84,-3.84,-3.84,-3.84,-3.84,-3.84,-3.84,-3.84,-3.84,-3.84,-3.84,-3.84,-3.84,-3.84,-3.84,-3.84,-3.84,-3.84,-3.84
-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04
-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4
-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76
-5.36,-5.36,-5.36,-5.36,-5.36,-5.36,-5.36,-5.36,-5.36,-5.36,-5.36,-5.36,-5.36,-5.36,-5.36,-5.36,-5.36,-5.36,-5.36,-5.36,-5.36,-5.36,-5.36,-5.36,-5.36,-5.36,-5.36,-5.36,-5.36,-5.36,-5.36,-5.36,-5.36,-5.36,-5.36,-5.36,-5.36,-5.36,-5.36,-5.36,-5.36,-5.36,-5.36,-5.36,-5.36,-5.36,-5.36,-5.36,-5.36
-6.06,-6.06,-6.06,-6.06,-6.06,-6.06,-6.06,-6.06,-6.06,-6.06,-6.06,-6.06,-6.06,-6.06,-6.06,-6.06,-6.06,-6.06,-6.06,-6.06,-6.06,-6.06,-6.06,-6.06,-6.06,-6.06,-6.06,-6.06,-6.06,-6.06,-6.06,-6.06,-6.06,-6.06,-6.06,-6.06,-6.06,-6.06,-6.06,-6.06,-6.06,-6.06,-6.06,-6.06,-6.06,-6.06,-6.06,-6.06,-6.06
-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6
-7.05,-7.05,-7.05,-7.05,-7.05,-7.05,-7.05,-7.05,-7.05,-7.05,-7.05,-7.05,-7.05,-7.05,-7.05,-7.05,-7.05,-7.05,-7.05,-7.05,-7.05,-7.05,-7.05,-7.05,-7.05,-7.05,-7.05,-7.05,-7.05,-7.05,-7.05,-7.05,-7.05,-7.05,-7.05,-7.05,-7.05,-7.05,-7.05,-7.05,-7.05,-7.05,-7.05,-7.05,-7.05,-7.05,-7.05,-7.05,-7.05
-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5
-7.95,-7.95,-7.95,-7.95,-7.95,-7.95,-7.95,-7.95,-7.95,-7.95,-7.95,-7.95,-7.95,-7.95,-7.95,-7.95,-7.95,-7.95,-7.95,-7.95,-7.95,-7.95,-7.95,-7.95,-7.95,-7.95,-7.95,-7.95,-7.95,-7.95,-7.95,-7.95,-7.95,-7.95,-7.95,-7.95,-7.95,-7.95,-7.95,-7.95,-7.95,-7.95,-7.95,-7.95,-7.95,-7.95,-7.95,-7.95,-7.95
-8.36,-8.36,-8.36,-8.36,-8.36,-8.36,-8.36,-8.36,-8.36,-8.36,-8.36,-8.36,-8.36,-8.36,-8.36,-8.36,-8.36,-8.36,-8.36,-8.36,-8.36,-8.36,-8.36,-8.36,-8.36,-8.36,-8.36,-8.36,-8.36,-8.36,-8.36,-8.36,-8.36,-8.36,-8.36,-8.36,-8.36,-8.36,-8.36,-8.36,-8.36,-8.36,-8.36,-8.36,-8.36,-8.36,-8.36,-8.36,-8.36
-8.62,-8.62,-8.62,-8.62,-8.62,-8.62,-8.62,-8.62,-8.62,-8.62,-8.62,-8.62,-8.62,-8.62,-8.62,-8.62,-8.62,-8.62,-8.62,-8.62,-8.62,-8.62,-8.62,-8.62,-8.62,-8.62,-8.62,-8.62,-8.62,-8.62,-8.62,-8.62,-8.62,-8.62,-8.62,-8.62,-8.62,-8.62,-8.62,-8.62,-8.62,-8.62,-8.62,-8.62,-8.62,-8.62,-8.62,-8.62,-8.62
-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8
-8.89,-8.89,-8.89,-8.89,-8.89,-8.89,-8.89,-8.89,-8.89,-8.89,-8.89,-8.89,-8.89,-8.89,-8.89,-8.89,-8.89,-8.89,-8.89,-8.89,-8.89,-8.89,-8.89,-8.89,-8.89,-8.89,-8.89,-8.89,-8.89,-8.89,-8.89,-8.89,-8.89,-8.89,-8.89,-8.89,-8.89,-8.89,-8.89,-8.89,-8.89,-8.89,-8.89,-8.89,-8.89,-8.89,-8.89,-8.89,-8.89
-8.98,-8.98,-8.98,-8.98,-8.98,-8.98,-8.98,-8.98,-8.98,-8.98,-8.98,-8.98,-8.98,-8.98,-8.98,-8.98,-8.98,-8.98,-8.98,-8.98,-8.98,-8.98,-8.98,-8.98,-8.98,-8.98,-8.98,-8.98,-8.98,-8.98,-8.98,-8.98,-8.98,-8.98,-8.98,-8.98,-8.98,-8.98,-8.98,-8.98,-8.98,-8.98,-8.98,-8.98,-8.98,-8.98,-8.98,-8.98,-8.98
-9.28,-9.28,-9.28,-9.28,-9.28,-9.28,-9.28,-9.28,-9.28,-9.28,-9.28,-9.28,-9.28,-9.28,-9.28,-9.28,-9.28,-9.28,-9.28,-9.28,-9.28,-9.28,-9.28,-9.28,-9.28,-9.28,-9.28,-9.28,-9.28,-9.28,-9.28,-9.28,-9.28,-9.28,-9.28,-9.28,-9.28,-9.28,-9.28,-9.28,-9.28,-9.28,-9.28,-9.28,-9.28,-9.28,-9.28,-9.28,-9.28
-9.64,-9.64,-9.64,-9.64,-9.64,-9.64,-9.64,-9.64,-9.64,-9.64,-9.64,-9.64,-9.64,-9.64,-9.64,-9.64,-9.64,-9.64,-9.64,-9.64,-9.64,-9.64,-9.64,-9.64,-9.64,-9.64,-9.64,-9.64,-9.64,-9.64,-9.64,-9.64,-9.64,-9.64,-9.64,-9.64,-9.64,-9.64,-9.64,-9.64,-9.64,-9.64,-9.64,-9.64,-9.64,-9.64,-9.64,-9.64,-9.64
-10.15,-10.15,-10.15,-10.15,-10.15,-10.15,-10.15,-10.15,-10.15,-10.15,-10.15,-10.15,-10.15,-10.15,-10.15,-10.15,-10.15,-10.15,-10.15,-10.15,-10.15,-10.15,-10.15,-10.15,-10.15,-10.15,-10.15,-10.15,-10.15,-10.15,-10.15,-10.15,-10.15,-10.15,-10.15,-10.15,-10.15,-10.15,-10.15,-10.15,-10.15,-10.15,-10.15,-10.15,-10.15,-10.15,-10.15,-10.15,-10.15
-10.82,-10.82,-10.82,-10.82,-10.82,-10.82,-10.82,-10.82,-10.82,-10.82,-10.82,-10.82,-10.82,-10.82,-10.82,-10.82,-10.82,-10.82,-10.82,-10.82,-10.82,-10.82,-10.82,-10.82,-10.82,-10.82,-10.82,-10.82,-10.82,-10.82,-10.82,-10.82,-10.82,-10.82,-10.82,-10.82,-10.82,-10.82,-10.82,-10.82,-10.82,-10.82,-10.82,-10.82,-10.82,-10.82,-10.82,-10.82,-10.82
-11.6,-11.6,-11.6,-11.6,-11.6,-11.6,-11.6,-11.6,-11.6,-11.6,-11.6,-11.6,-11.6,-11.6,-11.6,-11.6,-11.6,-11.6,-11.6,-11.6,-11.6,-11.6,-11.6,-11.6,-11.6,-11.6,-11.6,-11.6,-11.6,-11.6,-11.6,-11.6,-11.6,-11.6,-11.6,-11.6,-11.6,-11.6,-11.6,-11.6,-11.6,-11.6,-11.6,-11.6,-11.6,-11.6,-11.6,-11.6,-11.6
-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5
-13.36,-13.36,-13.36,-13.36,-13.36,-13.36,-13.36,-13.36,-13.36,-13.36,-13.36,-13.36,-13.36,-13.36,-13.36,-13.36,-13.36,-13.36,-13.36,-13.36,-13.36,-13.36,-13.36,-13.36,-13.36,-13.36,-13.36,-13.36,-13.36,-13.36,-13.36,-13.36,-13.36,-13.36,-13.36,-13.36,-13.36,-13.36,-13.36,-13.36,-13.36,-13.36,-13.36,-13.36,-13.36,-13.36,-13.36,-13.36,-13.36
-13.9,-13.9,-13.9,-13.9,-13.9,-13.9,-13.9,-13.9,-13.9,-13.9,-13.9,-13.9,-13.9,-13.9,-13.9,-13.9,-13.9,-13.9,-13.9,-13.9,-13.9,-13.9,-13.9,-13.9,-13.9,-13.9,-13.9,-13.9,-13.9,-13.9,-13.9,-13.9,-13.9,-13.9,-13.9,-13.9,-13.9,-13.9,-13.9,-13.9,-13.9,-13.9,-13.9,-13.9,-13.9,-13.9,-13.9,-13.9,-13.9
-14.44,-14.44,-14.44,-14.44,-14.44,-14.44,-14.44,-14.44,-14.44,-14.44,-14.44,-14.44,-14.44,-14.44,-14.44,-14.44,-14.44,-14.44,-14.44,-14.44,-14.44,-14.44,-14.44,-14.44,-14.44,-14.44,-14.44,-14.44,-14.44,-14.44,-14.44,-14.44,-14.44,-14.44,-14.44,-14.44,-14.44,-14.44,-14.44,-14.44,-14.44,-14.44,-14.44,-14.44,-14.44,-14.44,-14.44,-14.44,-14.44
-15.78,-15.78,-15.78,-15.78,-15.78,-15.78,-15.78,-15.78,-15.78,-15.78,-15.78,-15.78,-15.78,-15.78,-15.78,-15.78,-15.78,-15.78,-15.78,-15.78,-15.78,-15.78,-15.78,-15.78,-15.78,-15.78,-15.78,-15.78,-15.78,-15.78,-15.78,-15.78,-15.78,-15.78,-15.78,-15.78,-15.78,-15.78,-15.78,-15.78,-15.78,-15.78,-15.78,-15.78,-15.78,-15.78,-15.78,-15.78,-15.78
-17.64,-17.64,-17.64,-17.64,-17.64,-17.64,-17.64,-17.64,-17.64,-17.64,-17.64,-17.64,-17.64,-17.64,-17.64,-17.64,-17.64,-17.64,-17.64,-17.64,-17.64,-17.64,-17.64,-17.64,-17.64,-17.64,-17.64,-17.64,-17.64,-17.64,-17.64,-17.64,-17.64,-17.64,-17.64,-17.64,-17.64,-17.64,-17.64,-17.64,-17.64,-17.64,-17.64,-17.64,-17.64,-17.64,-17.64,-17.64,-17.64
-19.5,-19.5,-19.5,-19.5,-19.5,-19.5,-19.5,-19.5,-19.5,-19.5,-19.5,-19.5,-19.5,-19.5,-19.5,-19.5,-19.5,-19.5,-19.5,-19.5,-19.5,-19.5,-19.5,-19.5,-19.5,-19.5,-19.5,-19.5,-19.5,-19.5,-19.5,-19.5,-19.5,-19.5,-19.5,-19.5,-19.5,-19.5,-19.5,-19.5,-19.5,-19.5,-19.5,-19.5,-19.5,-19.5,-19.5,-19.5,-19.5
-21.3,-21.3,-21.3,-21.3,-21.3,-21.3,-21.3,-21.3,-21.3,-21.3,-21.3,-21.3,-21.3,-21.3,-21.3,-21.3,-21.3,-21.3,-21.3,-21.3,-21.3,-21.3,-21.3,-21.3,-21.3,-21.3,-21.3,-21.3,-21.3,-21.3,-21.3,-21.3,-21.3,-21.3,-21.3,-21.3,-21.3,-21.3,-21.3,-21.3,-21.3,-21.3,-21.3,-21.3,-21.3,-21.3,-21.3,-21.3,-21.3
-23.38,-23.38,-23.38,-23.38,-23.38,-23.38,-23.38,-23.38,-23.38,-23.38,-23.38,-23.38,-23.38,-23.38,-23.38,-23.38,-23.38,-23.38,-23.38,-23.38,-23.38,-23.38,-23.38,-23.38,-23.38,-23.38,-23.38,-23.38,-23.38,-23.38,-23.38,-23.38,-23.38,-23.38,-23.38,-23.38,-23.38,-23.38,-23.38,-23.38,-23.38,-23.38,-23.38,-23.38,-23.38,-23.38,-23.38,-23.38,-23.38
-25.9,-25.9,-25.9,-25.9,-25.9,-25.9,-25.9,-25.9,-25.9,-25.9,-25.9,-25.9,-25.9,-25.9,-25.9,-25.9,-25.9,-25.9,-25.9,-25.9,-25.9,-25.9,-25.9,-25.9,-25.9,-25.9,-25.9,-25.9,-25.9,-25.9,-25.9,-25.9,-25.9,-25.9,-25.9,-25.9,-25.9,-25.9,-25.9,-25.9,-25.9,-25.9,-25.9,-25.9,-25.9,-25.9,-25.9,-25.9,-25.9
-28.6,-28.6,-28.6,-28.6,-28.6,-28.6,-28.6,-28.6,-28.6,-28.6,-28.6,-28.6,-28.6,-28.6,-28.6,-28.6,-28.6,-28.6,-28.6,-28.6,-28.6,-28.6,-28.6,-28.6,-28.6,-28.6,-28.6,-28.6,-28.6,-28.6,-28.6,-28.6,-28.6,-28.6,-28.6,-28.6,-28.6,-28.6,-28.6,-28.6,-28.6,-28.6,-28.6,-28.6,-28.6,-28.6,-28.6,-28.6,-28.6
-31.4,-31.4,-31.4,-31.4,-31.4,-31.4,-31.4,-31.4,-31.4,-31.4,-31.4,-31.4,-31.4,-31.4,-31.4,-31.4,-31.4,-31.4,-31.4,-31.4,-31.4,-31.4,-31.4,-31.4,-31.4,-31.4,-31.4,-31.4,-31.4,-31.4,-31.4,-31.4,-31.4,-31.4,-31.4,-31.4,-31.4,-31.4,-31.4,-31.4,-31.4,-31.4,-31.4,-31.4,-31.4,-31.4,-31.4,-31.4,-31.4
-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0
