Sat_ID,year,month,day,hour,min,sec,totalsec,bias,freq,frame,x,y,z,vx,vy,vz,ax,ay,az,health,freq_num,age
24,21,03,03,08,15,0.0,29700,3.356300294399e-05,1.818989403546e-12,30900.0,-9432.654785156,16176.78076172,17344.71289062,0.3085622787476,-2.353928565979,2.365314483643,0.0,3.725290298462e-09,-9.313225746155e-10,0.0,2.0,0.0
24,21,03,03,08,45,0.0,31500,3.356672823429e-05,1.818989403546e-12,31560.0,-9197.004394531,11450.44384766,20878.2578125,-0.07003879547119,-2.854413986206,1.535452842712,0.0,2.793967723846e-09,-1.862645149231e-09,0.0,2.0,0.0
24,21,03,03,09,15,0.0,33300,3.356952220201e-05,1.818989403546e-12,33300.0,-9739.405761719,6072.499023438,22801.21142578,-0.5390758514404,-3.070348739624,0.5873413085938,0.0,1.862645149231e-09,-1.862645149231e-09,0.0,2.0,0.0
24,21,03,03,09,45,0.0,35100,3.357231616974e-05,1.818989403546e-12,35100.0,-11127.97949219,582.5029296875,22965.44335938,-0.9919872283936,-2.979006767273,-0.4060592651367,0.0,0.0,-2.793967723846e-09,0.0,2.0,0.0
24,21,03,03,10,15,0.0,36900,3.358069807291e-05,1.818989403546e-12,36900.0,-13237.20214844,-4480.91015625,21358.12060547,-1.323287010193,-2.604080200195,-1.368332862854,0.0,-9.313225746155e-10,-2.793967723846e-09,0.0,2.0,0.0
24,21,03,03,10,45,0.0,38700,3.358349204063e-05,1.818989403546e-12,38700.0,-15766.34375,-8661.012207031,18102.73730469,-1.446629524231,-2.011597633362,-2.225384712219,0.0,-1.862645149231e-09,-2.793967723846e-09,0.0,2.0,0.0
24,21,03,03,11,15,0.0,40500,3.358628600836e-05,1.818989403546e-12,40500.0,-18288.06298828,-11650.27050781,13449.82519531,-1.309774398804,-1.298984527588,-2.911059379578,-9.313225746155e-10,-2.793967723846e-09,-1.862645149231e-09,0.0,2.0,0.0
24,21,03,03,11,45,0.0,42300,3.358907997608e-05,1.818989403546e-12,42300.0,-20319.23486328,-13333.01904297,7757.975097656,-0.903980255127,-0.5790338516235,-3.372228622437,-2.793967723846e-09,-3.725290298462e-09,-1.862645149231e-09,0.0,2.0,0.0
24,21,03,03,12,15,0.0,44100,3.359187394381e-05,1.818989403546e-12,44100.0,-21402.39697266,-13796.60009766,1466.481445312,-0.2662334442139,0.03862285614014,-3.572945594788,-3.725290298462e-09,-3.725290298462e-09,-9.313225746155e-10,0.0,2.0,0.0
24,21,03,03,17,45,0.0,63900,3.361608833075e-05,1.818989403546e-12,64140.0,15712.73095703,-19858.4453125,-3080.224609375,0.1463861465454,-0.4381475448608,3.547185897827,2.793967723846e-09,-2.793967723846e-09,9.313225746155e-10,0.0,2.0,0.0
24,21,03,03,18,15,0.0,65700,3.361795097589e-05,1.818989403546e-12,65880.0,15450.13525391,-20028.14697266,3341.298339844,-0.405327796936,0.2746715545654,3.541522026062,2.793967723846e-09,-2.793967723846e-09,0.0,0.0,2.0,0.0
24,21,03,03,18,45,0.0,67500,3.362074494362e-05,1.818989403546e-12,67500.0,14390.09814453,-18810.04003906,9504.682128906,-0.7308578491211,1.086144447327,3.262280464172,2.793967723846e-09,-3.725290298462e-09,0.0,0.0,2.0,0.0
24,21,03,03,19,15,0.0,69300,3.362353891134e-05,1.818989403546e-12,69300.0,12974.16064453,-16126.50878906,14934.09228516,-0.7994146347046,1.883440971375,2.731328964233,1.862645149231e-09,-3.725290298462e-09,0.0,0.0,2.0,0.0
24,21,03,03,19,45,0.0,71100,3.362633287907e-05,1.818989403546e-12,71100.0,11658.40283203,-12106.88476562,19210.82861328,-0.6257543563843,2.552605628967,1.989853858948,9.313225746155e-10,-2.793967723846e-09,-9.313225746155e-10,0.0,2.0,0.0
24,21,03,03,20,15,0.0,72900,3.362912684679e-05,1.818989403546e-12,72900.0,10833.10693359,-7072.6640625,22005.37207031,-0.2670927047729,2.996998786926,1.095112800598,0.0,-1.862645149231e-09,-1.862645149231e-09,0.0,2.0,0.0
24,21,03,03,20,45,0.0,74700,3.363285213709e-05,1.818989403546e-12,74700.0,10754.48681641,-1491.65625,23102.49267578,0.1870222091675,3.152914047241,0.1160173416138,0.0,-1.862645149231e-09,-1.862645149231e-09,0.0,2.0,0.0
24,21,03,03,21,15,0.0,76500,3.363564610481e-05,1.818989403546e-12,76500.0,11499.77539062,4091.475097656,22417.59912109,0.6301641464233,2.999824523926,-0.8721132278442,0.0,0.0,-1.862645149231e-09,0.0,2.0,0.0
24,21,03,03,21,45,0.0,78300,3.363844007254e-05,1.818989403546e-12,78300.0,12953.06054688,9136.997070312,20003.18847656,0.9572687149048,2.563647270203,-1.793242454529,0.0,0.0,-2.793967723846e-09,0.0,2.0,0.0
24,21,03,03,22,15,0.0,80100,3.364123404026e-05,1.818989403546e-12,80100.0,14824.21728516,13190.98193359,16044.93652344,1.082660675049,1.912488937378,-2.576373100281,0.0,1.862645149231e-09,-2.793967723846e-09,0.0,2.0,0.0
