Sat_ID,year,month,day,hour,min,sec,totalsec,bias,freq,frame,x,y,z,vx,vy,vz,ax,ay,az,health,freq_num,age
22,21,03,03,06,15,0.0,22500,-0.0001006703823805,-1.818989403546e-12,22500.0,-11963.97900391,-265.90625,22500.92431641,1.786770820618,-2.522776603699,0.9290742874146,-9.313225746155e-10,1.862645149231e-09,-1.862645149231e-09,0.0,-3.0,0.0
22,21,03,03,06,45,0.0,24300,-0.0001006741076708,-1.818989403546e-12,24300.0,-9043.304199219,-5148.590820312,23280.10742188,1.427074432373,-2.859172821045,-0.06865215301514,0.0,9.313225746155e-10,-2.793967723846e-09,0.0,-3.0,0.0
22,21,03,03,07,15,0.0,26100,-0.0001006778329611,-9.094947017729e-13,26100.0,-6909.912597656,-10386.25097656,22258.03564453,0.9290723800659,-2.90925693512,-1.059315681458,0.0,0.0,-2.793967723846e-09,0.0,-3.0,0.0
22,21,03,03,07,45,0.0,27900,-0.0001006806269288,-9.094947017729e-13,27900.0,-5716.062011719,-15434.54003906,19516.77636719,0.4020967483521,-2.648672103882,-1.966536521912,9.313225746155e-10,-1.862645149231e-09,-2.793967723846e-09,0.0,-3.0,0.0
22,21,03,03,08,15,0.0,29700,-0.0001006843522191,-9.094947017729e-13,29700.0,-5412.78515625,-19748.19335938,15270.50390625,-0.0428295135498,-2.100790977478,-2.720833778381,9.313225746155e-10,-2.793967723846e-09,-2.793967723846e-09,0.0,-3.0,0.0
22,21,03,03,08,45,0.0,31500,-0.0001006871461868,-9.094947017729e-13,31500.0,-5763.999023438,-22864.79638672,9848.309082031,-0.3117942810059,-1.333057403564,-3.264790534973,0.0,-4.656612873077e-09,-1.862645149231e-09,0.0,-3.0,0.0
22,21,03,03,09,15,0.0,33300,-0.000100689008832,-9.094947017729e-13,33300.0,-6392.185058594,-24475.38818359,3668.555175781,-0.3437929153442,-0.4462242126465,-3.55723285675,0.0,-4.656612873077e-09,-9.313225746155e-10,0.0,-3.0,0.0
22,21,03,03,16,45,0.0,60300,-0.0001007420942187,-1.818989403546e-12,60780.0,17856.28857422,-2256.047363281,18016.78662109,-2.14461517334,1.249810218811,2.289932250977,2.793967723846e-09,-9.313225746155e-10,-9.313225746155e-10,0.0,-3.0,0.0
22,21,03,03,17,15,0.0,62100,-0.000100745819509,-1.818989403546e-12,62100.0,13837.38085938,559.1430664062,21385.64697266,-2.270833969116,1.867800712585,1.429049491882,1.862645149231e-09,-9.313225746155e-10,-1.862645149231e-09,0.0,-3.0,0.0
22,21,03,03,17,45,0.0,63900,-0.0001007495447993,-1.818989403546e-12,63900.0,9854.272460938,4396.798828125,23095.55419922,-2.110297203064,2.367603302002,0.4587545394897,9.313225746155e-10,-9.313225746155e-10,-1.862645149231e-09,0.0,-3.0,0.0
22,21,03,03,18,15,0.0,65700,-0.0001007542014122,-1.818989403546e-12,65700.0,6380.430664062,8951.924804688,23016.83203125,-1.717444419861,2.650860786438,-0.5453548431396,0.0,0.0,-1.862645149231e-09,0.0,-3.0,0.0
