Sat_ID,year,month,day,hour,min,sec,totalsec,bias,freq,frame,x,y,z,vx,vy,vz,ax,ay,az,health,freq_num,age
11,21,03,03,01,45,0.0,6300,2.672895789146e-06,0.0,6840.0,-2574.15625,17880.51220703,18018.98486328,-0.7360506057739,-2.356030464172,2.232760429382,0.0,-1.862645149231e-09,-2.793967723846e-09,1.0,0.0,0.0
11,21,03,03,02,15,0.0,8100,2.671964466572e-06,0.0,8100.0,-4388.43359375,13359.68115234,21290.1171875,-1.281119346619,-2.617802619934,1.378261566162,-9.313225746155e-10,-9.313225746155e-10,-2.793967723846e-09,1.0,0.0,0.0
11,21,03,03,02,45,0.0,9900,2.671964466572e-06,0.0,9900.0,-7157.571777344,8635.055175781,22916.69091797,-1.778644561768,-2.583421707153,0.4173135757446,-1.862645149231e-09,-9.313225746155e-10,-2.793967723846e-09,1.0,0.0,0.0
11,21,03,03,03,15,0.0,11700,2.671033143997e-06,0.0,11700.0,-10699.81982422,4220.802246094,22773.00146484,-2.124031066895,-2.281365394592,-0.5759553909302,-2.793967723846e-09,0.0,-1.862645149231e-09,1.0,0.0,0.0
11,21,03,03,03,45,0.0,13500,2.671033143997e-06,0.0,13500.0,-14662.54785156,541.7377929688,20869.90869141,-2.234760284424,-1.780964851379,-1.524908065796,-2.793967723846e-09,9.313225746155e-10,-1.862645149231e-09,1.0,0.0,0.0
11,21,03,03,04,15,0.0,15300,2.676621079445e-06,0.0,15300.0,-18575.52148438,-2130.396484375,17354.07519531,-2.064612388611,-1.18052482605,-2.356256484985,-2.793967723846e-09,1.862645149231e-09,-9.313225746155e-10,1.0,0.0,0.0
11,21,03,03,04,45,0.0,17100,2.67568975687e-06,0.0,17100.0,-21924.72509766,-3714.668945312,12496.80957031,-1.611967086792,-0.5907335281372,-3.005697250366,-2.793967723846e-09,1.862645149231e-09,0.0,1.0,0.0,0.0
11,21,03,03,05,15,0.0,18900,2.67568975687e-06,0.0,18900.0,-24234.68115234,-4326.607910156,6673.272949219,-0.9207801818848,-0.1160860061646,-3.422892570496,-1.862645149231e-09,2.793967723846e-09,0.0,1.0,0.0,0.0
11,21,03,03,11,15,0.0,40500,2.668239176273e-06,0.0,40860.0,6622.21875,-24556.28173828,-1996.803222656,-0.0844144821167,-0.3133907318115,3.561294555664,-2.793967723846e-09,-1.862645149231e-09,-9.313225746155e-10,1.0,0.0,0.0
11,21,03,03,11,45,0.0,42300,2.668239176273e-06,0.0,42300.0,6266.743164062,-24335.8125,4407.902832031,-0.2699880599976,0.5652284622192,3.508852958679,-2.793967723846e-09,0.0,-1.862645149231e-09,1.0,0.0,0.0
11,21,03,03,12,15,0.0,44100,2.667307853699e-06,0.0,44100.0,5798.804199219,-22532.24951172,10471.96142578,-0.2095308303833,1.425911903381,3.185272216797,-1.862645149231e-09,0.0,-1.862645149231e-09,1.0,0.0,0.0
11,21,03,03,12,45,0.0,45900,2.667307853699e-06,0.0,45900.0,5646.81640625,-19282.06591797,15726.87695312,0.07350444793701,2.154702186584,2.615653038025,-9.313225746155e-10,9.313225746155e-10,-2.793967723846e-09,1.0,0.0,0.0
11,21,03,03,13,15,0.0,47700,2.666376531124e-06,0.0,47700.0,6158.917480469,-14911.75683594,19766.8125,0.5146856307983,2.657280921936,1.844056129456,0.0,1.862645149231e-09,-2.793967723846e-09,1.0,0.0,0.0
11,21,03,03,13,45,0.0,49500,2.666376531124e-06,0.0,49500.0,7538.257324219,-9888.262207031,22279.82324219,1.019683837891,2.874009132385,0.9300670623779,9.313225746155e-10,1.862645149231e-09,-2.793967723846e-09,1.0,0.0,0.0
11,21,03,03,14,15,0.0,51300,2.666376531124e-06,0.0,51300.0,9803.089355469,-4747.158203125,23071.81884766,1.480355262756,2.789249420166,-0.05579471588135,2.793967723846e-09,9.313225746155e-10,-1.862645149231e-09,1.0,0.0,0.0
11,21,03,03,14,45,0.0,53100,2.665445208549e-06,0.0,53100.0,12778.36865234,-10.39013671875,22081.47363281,1.793173789978,2.433500289917,-1.037479400635,2.793967723846e-09,0.0,-1.862645149231e-09,1.0,0.0,0.0
11,21,03,03,15,15,0.0,54900,2.665445208549e-06,0.0,54900.0,16120.34765625,3893.005371094,19384.98388672,1.876955032349,1.877998352051,-1.939215660095,3.725290298462e-09,0.0,-9.313225746155e-10,1.0,0.0,0.0
11,21,03,03,15,45,0.0,56700,2.664513885975e-06,0.0,56700.0,19370.23046875,6690.271972656,15190.30859375,1.686961174011,1.222682952881,-2.691317558289,3.725290298462e-09,-9.313225746155e-10,0.0,1.0,0.0,0.0
