Sat_ID,year,month,day,hour,min,sec,totalsec,bias,freq,frame,x,y,z,vx,vy,vz,ax,ay,az,health,freq_num,age
08,21,03,03,07,45,0.0,27900,-5.768332630396e-05,0.0,28740.0,-18959.89355469,-17054.80126953,1000.489257812,-0.01053619384766,0.2094631195068,3.565718650818,1.862645149231e-09,-9.313225746155e-10,0.0,0.0,6.0,0.0
08,21,03,03,08,15,0.0,29700,-5.768332630396e-05,0.0,29700.0,-18318.35498047,-16223.27587891,7297.43359375,0.7400550842285,0.6766595840454,3.385600090027,1.862645149231e-09,-1.862645149231e-09,-9.313225746155e-10,0.0,6.0,0.0
08,21,03,03,08,45,0.0,31500,-5.768332630396e-05,0.0,31500.0,-16268.46240234,-14767.32714844,13031.91064453,1.535671234131,0.8978424072266,2.944919586182,9.313225746155e-10,-1.862645149231e-09,-1.862645149231e-09,0.0,6.0,0.0
08,21,03,03,09,15,0.0,33300,-5.768239498138e-05,0.0,33300.0,-12831.38525391,-13145.48242188,17763.15966797,2.262469291687,0.8631420135498,2.278171539307,0.0,-1.862645149231e-09,-2.793967723846e-09,0.0,6.0,0.0
08,21,03,03,09,45,0.0,35100,-5.768146365881e-05,0.0,35100.0,-8229.116210938,-11793.53125,21128.31152344,2.81420135498,0.6072101593018,1.436834335327,0.0,-9.313225746155e-10,-2.793967723846e-09,0.0,6.0,0.0
08,21,03,03,10,15,0.0,36900,-5.768146365881e-05,0.0,36900.0,-2855.016601562,-11049.16015625,22869.54394531,3.10929107666,0.2027540206909,0.4854049682617,-9.313225746155e-10,0.0,-2.793967723846e-09,0.0,6.0,0.0
08,21,03,03,10,45,0.0,38700,-5.768053233624e-05,0.0,38700.0,2783.137207031,-11094.02783203,22853.27001953,3.103911399841,-0.2520923614502,-0.5034303665161,-9.313225746155e-10,0.0,-2.793967723846e-09,0.0,6.0,0.0
08,21,03,03,11,15,0.0,40500,-5.767960101366e-05,0.0,40500.0,8138.443847656,-11922.64599609,21080.12695312,2.799015045166,-0.6505184173584,-1.454138755798,-9.313225746155e-10,9.313225746155e-10,-2.793967723846e-09,0.0,6.0,0.0
08,21,03,03,11,45,0.0,42300,-5.767215043306e-05,0.0,42300.0,12706.49316406,-13343.11132812,17685.11132812,2.24022769928,-0.8951978683472,-2.293888092041,0.0,1.862645149231e-09,-1.862645149231e-09,0.0,6.0,0.0
08,21,03,03,12,15,0.0,44100,-5.767215043306e-05,0.0,44100.0,16100.26660156,-15009.62646484,12927.79882812,1.510598182678,-0.9149713516235,-2.957962989807,0.0,1.862645149231e-09,-1.862645149231e-09,0.0,6.0,0.0
08,21,03,03,12,45,0.0,45900,-5.767215043306e-05,0.0,45900.0,18106.30224609,-16481.64648438,7173.189941406,0.7172927856445,-0.6773338317871,-3.3947057724,0.0,1.862645149231e-09,-9.313225746155e-10,0.0,6.0,0.0
08,21,03,03,20,45,0.0,74700,-5.768518894911e-05,0.0,75540.0,8296.999023438,14211.74560547,19552.53125,-2.368361473083,-1.221287727356,1.896074295044,0.0,9.313225746155e-10,-2.793967723846e-09,0.0,6.0,0.0
08,21,03,03,21,15,0.0,76500,-5.768425762653e-05,0.0,76500.0,3557.104492188,12210.11865234,22170.1875,-2.860698699951,-0.9699306488037,0.9937210083008,0.0,0.0,-2.793967723846e-09,0.0,6.0,0.0
08,21,03,03,21,45,0.0,78300,-5.768332630396e-05,0.0,78300.0,-1845.436035156,10813.06054688,23084.07666016,-3.094193458557,-0.5643243789673,0.0151424407959,9.313225746155e-10,0.0,-2.793967723846e-09,0.0,6.0,0.0
08,21,03,03,22,15,0.0,80100,-5.768239498138e-05,0.0,80100.0,-7400.693847656,10212.17236328,22223.79736328,-3.027051925659,-0.1029682159424,-0.9649353027344,9.313225746155e-10,0.0,-2.793967723846e-09,0.0,6.0,0.0
