Sat_ID,year,month,day,hour,min,sec,totalsec,bias,freq,frame,x,y,z,vx,vy,vz,ax,ay,az,health,freq_num,age
23,21,03,03,07,15,0.0,26100,0.0003695692867041,1.818989403546e-12,26580.0,-12895.15087891,12622.69482422,18021.69091797,0.9578943252563,-2.285194396973,2.28617477417,-9.313225746155e-10,3.725290298462e-09,-9.313225746155e-10,0.0,3.0,0.0
23,21,03,03,07,45,0.0,27900,0.0003695739433169,1.818989403546e-12,27900.0,-11385.80273438,7962.350097656,21386.56835938,0.6856565475464,-2.854793548584,1.428311347961,0.0,2.793967723846e-09,-1.862645149231e-09,0.0,3.0,0.0
23,21,03,03,08,15,0.0,29700,0.0003695785999298,1.818989403546e-12,29700.0,-10521.51904297,2505.724609375,23097.23730469,0.2564525604248,-3.158595085144,0.460111618042,0.0,1.862645149231e-09,-1.862645149231e-09,0.0,3.0,0.0
23,21,03,03,08,45,0.0,31500,0.0003695832565427,1.818989403546e-12,31500.0,-10495.54248047,-3220.379882812,23021.65283203,-0.2273826599121,-3.150314331055,-0.5435266494751,0.0,0.0,-2.793967723846e-09,0.0,3.0,0.0
23,21,03,03,09,15,0.0,33300,0.0003695879131556,1.818989403546e-12,33300.0,-11305.69335938,-8647.724609375,21165.89550781,-0.6542167663574,-2.830830574036,-1.505019187927,0.0,-9.313225746155e-10,-2.793967723846e-09,0.0,3.0,0.0
23,21,03,03,09,45,0.0,35100,0.0003695916384459,1.818989403546e-12,35100.0,-12754.92431641,-13252.58203125,17673.63330078,-0.9223203659058,-2.248034477234,-2.350066184998,0.0,-1.862645149231e-09,-2.793967723846e-09,0.0,3.0,0.0
23,21,03,03,10,15,0.0,36900,0.0003695962950587,1.818989403546e-12,36900.0,-14485.41650391,-16634.390625,12814.984375,-0.9574136734009,-1.488991737366,-3.013374328613,-9.313225746155e-10,-3.725290298462e-09,-1.862645149231e-09,0.0,3.0,0.0
23,21,03,03,10,45,0.0,38700,0.0003696009516716,1.818989403546e-12,38700.0,-16040.53369141,-18574.27636719,6965.643066406,-0.7256278991699,-0.6657180786133,-3.443694114685,-9.313225746155e-10,-3.725290298462e-09,-1.862645149231e-09,0.0,3.0,0.0
23,21,03,03,11,15,0.0,40500,0.0003696056082845,1.818989403546e-12,40500.0,-16944.29443359,-19063.91064453,577.8364257812,-0.2397384643555,0.1030931472778,-3.607789993286,-2.793967723846e-09,-4.656612873077e-09,-9.313225746155e-10,0.0,3.0,0.0
23,21,03,03,17,15,0.0,62100,0.000369661487639,1.818989403546e-12,62580.0,20079.79248047,-15157.00292969,4182.794921875,-0.5921068191528,0.1962957382202,3.551355361938,3.725290298462e-09,-1.862645149231e-09,0.0,0.0,3.0,0.0
23,21,03,03,17,45,0.0,63900,0.0003696661442518,1.818989403546e-12,63900.0,18520.09619141,-14166.21484375,10330.76806641,-1.100291252136,0.9213104248047,3.235336303711,2.793967723846e-09,-2.793967723846e-09,0.0,0.0,3.0,0.0
23,21,03,03,18,15,0.0,65700,0.0003696708008647,1.818989403546e-12,65700.0,16278.04931641,-11814.00878906,15679.43115234,-1.344520568848,1.689730644226,2.669014930725,2.793967723846e-09,-2.793967723846e-09,0.0,0.0,3.0,0.0
23,21,03,03,18,45,0.0,67500,0.000369674526155,1.818989403546e-12,67500.0,13845.60888672,-8127.957519531,19815.04882812,-1.314029693604,2.383799552917,1.896278381348,1.862645149231e-09,-2.793967723846e-09,-9.313225746155e-10,0.0,3.0,0.0
23,21,03,03,19,15,0.0,69300,0.0003696791827679,1.818989403546e-12,69300.0,11691.6015625,-3343.390136719,22417.86962891,-1.044805526733,2.893654823303,0.9769821166992,9.313225746155e-10,-1.862645149231e-09,-1.862645149231e-09,0.0,3.0,0.0
23,21,03,03,19,45,0.0,71100,0.0003696838393807,1.818989403546e-12,71100.0,10182.45751953,2127.543945312,23286.81738281,-0.6129121780396,3.13544178009,-0.01773071289062,0.0,-9.313225746155e-10,-1.862645149231e-09,0.0,3.0,0.0
23,21,03,03,20,15,0.0,72900,0.0003696884959936,1.818989403546e-12,72900.0,9521.223632812,7756.012207031,22354.94726562,-0.1211500167847,3.065189361572,-1.010935783386,0.0,0.0,-1.862645149231e-09,0.0,3.0,0.0
23,21,03,03,20,45,0.0,74700,0.0003696894273162,1.818989403546e-12,74700.0,9714.954589844,12976.00537109,19694.53222656,0.3186874389648,2.686162948608,-1.925870895386,0.0,9.313225746155e-10,-2.793967723846e-09,0.0,3.0,0.0
23,21,03,03,21,15,0.0,76500,0.0003696940839291,1.818989403546e-12,76500.0,10575.83056641,17270.21728516,15511.42431641,0.605019569397,2.048489570618,-2.691838264465,0.0,1.862645149231e-09,-2.793967723846e-09,0.0,3.0,0.0
